0	0	0	0	0	0
256	0	0	202	3	1
512	0	0	420	6	1
768	0	0	649	9	1
1024	0	0	890	12	1
1280	0	0	1126	15	1
1536	0	0	1374	18	1
1792	0	0	1637	21	1
2048	0	0	1885	24	1
2303	0	0	2140	27	1
2559	0	0	2405	30	1
2815	0	0	2644	33	1
3071	0	0	2914	36	1
3327	0	0	3157	38	1
3583	0	0	3459	42	1
3839	0	0	3734	44	0
4095	0	0	3973	47	0
0	256	0	15	212	1
256	256	0	220	215	1
512	256	0	441	218	1
768	256	0	679	220	1
1024	256	0	918	224	1
1280	256	0	1151	226	1
1536	256	0	1406	231	1
1792	256	0	1666	233	1
2048	256	0	1909	235	1
2303	256	0	2167	240	1
2559	256	0	2430	242	1
2815	256	0	2681	246	1
3071	256	0	2954	251	1
3327	256	0	3195	252	1
3583	256	0	3487	256	1
3839	256	0	3765	258	2
4095	256	0	4005	263	1
0	512	0	28	440	1
256	512	0	233	444	1
512	512	0	455	446	1
768	512	0	692	449	1
1024	512	0	931	452	1
1280	512	0	1173	456	1
1536	512	0	1426	460	1
1792	512	0	1683	464	1
2048	512	0	1932	466	1
2303	512	0	2189	472	1
2559	512	0	2445	475	1
2815	512	0	2690	475	1
3071	512	0	2956	481	1
3327	512	0	3215	484	2
3583	512	0	3495	486	1
3839	512	0	3778	491	2
4095	512	0	4021	492	1
0	768	0	41	685	1
256	768	0	247	685	1
512	768	0	470	682	1
768	768	0	707	692	1
1024	768	0	949	693	1
1280	768	0	1188	700	1
1536	768	0	1440	700	1
1792	768	0	1693	708	1
2048	768	0	1941	709	1
2303	768	0	2198	709	1
2559	768	0	2466	717	2
2815	768	0	2710	718	2
3071	768	0	2973	719	2
3327	768	0	3236	728	2
3583	768	0	3509	730	2
3839	768	0	3794	733	2
4095	768	0	4020	731	2
0	1024	0	54	925	1
256	1024	0	262	932	1
512	1024	0	486	932	1
768	1024	0	720	937	1
1024	1024	0	966	941	1
1280	1024	0	1204	948	1
1536	1024	0	1458	943	2
1792	1024	0	1713	950	2
2048	1024	0	1958	955	1
2303	1024	0	2212	953	2
2559	1024	0	2480	963	2
2815	1024	0	2720	962	2
3071	1024	0	2993	969	2
3327	1024	0	3247	973	2
3583	1024	0	3518	976	2
3839	1024	0	3805	976	2
4095	1024	0	4019	973	2
0	1280	0	67	1167	1
256	1280	0	274	1172	1
512	1280	0	501	1178	1
768	1280	0	736	1173	1
1024	1280	0	979	1177	1
1280	1280	0	1217	1183	1
1536	1280	0	1466	1185	2
1792	1280	0	1723	1189	2
2048	1280	0	1976	1197	2
2303	1280	0	2230	1195	1
2559	1280	0	2491	1202	2
2815	1280	0	2739	1208	2
3071	1280	0	3004	1214	2
3327	1280	0	3266	1210	2
3583	1280	0	3531	1219	2
3839	1280	0	3832	1226	2
4095	1280	0	4022	1213	2
0	1536	0	78	1423	1
256	1536	0	286	1429	1
512	1536	0	513	1432	1
768	1536	0	752	1435	1
1024	1536	0	995	1440	1
1280	1536	0	1232	1440	1
1536	1536	0	1487	1448	1
1792	1536	0	1736	1447	2
2048	1536	0	1997	1455	2
2303	1536	0	2242	1456	2
2559	1536	0	2499	1462	2
2815	1536	0	2743	1466	2
3071	1536	0	3019	1466	2
3327	1536	0	3271	1480	2
3583	1536	0	3544	1477	2
3839	1536	0	3835	1482	2
4095	1536	0	4019	1459	2
0	1792	0	91	1683	1
256	1792	0	299	1686	1
512	1792	0	529	1703	1
768	1792	0	762	1700	1
1024	1792	0	1010	1704	2
1280	1792	0	1246	1707	2
1536	1792	0	1499	1707	2
1792	1792	0	1753	1710	2
2048	1792	0	2009	1716	2
2303	1792	0	2258	1716	2
2559	1792	0	2517	1723	2
2815	1792	0	2767	1721	2
3071	1792	0	3031	1730	2
3327	1792	0	3289	1731	2
3583	1792	0	3565	1735	2
3839	1792	0	3847	1736	2
4095	1792	0	4021	1705	2
0	2048	0	103	1952	2
256	2048	0	313	1953	2
512	2048	0	543	1957	1
768	2048	0	782	1970	1
1024	2048	0	1027	1972	2
1280	2048	0	1259	1968	2
1536	2048	0	1514	1973	2
1792	2048	0	1772	1977	2
2048	2048	0	2020	1978	2
2303	2048	0	2270	1981	2
2559	2048	0	2527	1980	2
2815	2048	0	2777	1981	2
3071	2048	0	3049	1987	2
3327	2048	0	3307	2000	2
3583	2048	0	3571	2004	2
3839	2048	0	3863	2005	2
4095	2048	0	4019	1957	3
0	2303	0	114	2212	1
256	2303	0	326	2214	2
512	2303	0	558	2228	2
768	2303	0	790	2224	2
1024	2303	0	1039	2225	2
1280	2303	0	1278	2229	2
1536	2303	0	1534	2229	2
1792	2303	0	1779	2242	2
2048	2303	0	2031	2243	2
2303	2303	0	2282	2238	2
2559	2303	0	2539	2240	2
2815	2303	0	2791	2245	2
3071	2303	0	3057	2246	2
3327	2303	0	3310	2244	2
3583	2303	0	3585	2262	2
3839	2303	0	3874	2263	2
4095	2303	0	4020	2201	2
0	2559	0	127	2492	2
256	2559	0	340	2491	2
512	2559	0	571	2491	2
768	2559	0	805	2492	2
1024	2559	0	1054	2505	2
1280	2559	0	1293	2504	2
1536	2559	0	1545	2502	2
1792	2559	0	1794	2501	2
2048	2559	0	2047	2506	2
2303	2559	0	2300	2519	2
2559	2559	0	2561	2519	2
2815	2559	0	2803	2512	2
3071	2559	0	3067	2514	2
3327	2559	0	3337	2531	3
3583	2559	0	3602	2529	2
3839	2559	0	3874	2533	3
4095	2559	0	4018	2456	2
0	2815	0	138	2743	2
256	2815	0	353	2744	2
512	2815	0	588	2765	2
768	2815	0	825	2760	2
1024	2815	0	1068	2756	2
1280	2815	0	1311	2767	2
1536	2815	0	1563	2767	2
1792	2815	0	1807	2768	2
2048	2815	0	2061	2767	2
2303	2815	0	2318	2783	2
2559	2815	0	2577	2782	2
2815	2815	0	2820	2776	2
3071	2815	0	3096	2780	3
3327	2815	0	3338	2790	2
3583	2815	0	3611	2797	2
3839	2815	0	3888	2795	3
4095	2815	0	4020	2699	3
0	3071	0	151	3022	2
256	3071	0	363	3021	2
512	3071	0	600	3034	2
768	3071	0	833	3031	2
1024	3071	0	1081	3027	2
1280	3071	0	1322	3034	2
1536	3071	0	1574	3038	2
1792	3071	0	1817	3041	2
2048	3071	0	2078	3053	2
2303	3071	0	2322	3047	2
2559	3071	0	2579	3052	2
2815	3071	0	2832	3062	2
3071	3071	0	3103	3061	2
3327	3071	0	3347	3062	2
3583	3071	0	3624	3063	3
3839	3071	0	3906	3081	3
4095	3071	0	4025	2980	3
0	3327	0	162	3277	2
256	3327	0	378	3291	2
512	3327	0	611	3289	2
768	3327	0	851	3302	2
1024	3327	0	1097	3303	2
1280	3327	0	1338	3297	2
1536	3327	0	1586	3305	2
1792	3327	0	1838	3308	2
2048	3327	0	2091	3309	2
2303	3327	0	2335	3316	2
2559	3327	0	2592	3310	3
2815	3327	0	2845	3311	2
3071	3327	0	3115	3325	3
3327	3327	0	3367	3322	3
3583	3327	0	3642	3318	3
3839	3327	0	3914	3316	3
4095	3327	0	4022	3218	3
0	3583	0	175	3558	2
256	3583	0	390	3555	2
512	3583	0	628	3579	2
768	3583	0	863	3566	2
1024	3583	0	1110	3577	2
1280	3583	0	1354	3573	3
1536	3583	0	1600	3569	2
1792	3583	0	1845	3581	2
2048	3583	0	2099	3577	2
2303	3583	0	2346	3575	3
2559	3583	0	2607	3591	3
2815	3583	0	2864	3584	3
3071	3583	0	3132	3586	3
3327	3583	0	3378	3589	3
3583	3583	0	3647	3585	3
3839	3583	0	3930	3585	3
4095	3583	0	4021	3460	3
0	3839	0	188	3834	2
256	3839	0	409	3855	2
512	3839	0	640	3844	2
768	3839	0	874	3840	2
1024	3839	0	1126	3855	2
1280	3839	0	1367	3846	3
1536	3839	0	1614	3858	3
1792	3839	0	1865	3860	3
2048	3839	0	2115	3867	3
2303	3839	0	2366	3865	3
2559	3839	0	2614	3855	3
2815	3839	0	2876	3870	3
3071	3839	0	3145	3865	3
3327	3839	0	3389	3861	3
3583	3839	0	3661	3875	3
3839	3839	0	3940	3872	3
4095	3839	0	4026	3731	3
0	4095	0	195	3968	2
256	4095	0	410	3968	2
512	4095	0	637	3966	2
768	4095	0	865	3967	3
1024	4095	0	1106	3966	3
1280	4095	0	1341	3966	3
1536	4095	0	1585	3966	3
1792	4095	0	1825	3965	3
2048	4095	0	2068	3966	3
2303	4095	0	2310	3967	3
2559	4095	0	2561	3970	3
2815	4095	0	2806	3972	3
3071	4095	0	3066	3971	3
3327	4095	0	3312	3970	3
3583	4095	0	3566	3968	3
3839	4095	0	3839	3968	3
4095	4095	0	4026	3921	3
0	0	256	8	0	205
256	0	256	216	2	206
512	0	256	440	5	204
768	0	256	671	8	205
1024	0	256	913	11	205
1280	0	256	1153	14	204
1536	0	256	1402	17	204
1792	0	256	1660	20	205
2048	0	256	1910	23	204
2303	0	256	2168	26	204
2559	0	256	2433	29	205
2815	0	256	2673	32	204
3071	0	256	2938	35	205
3327	0	256	3192	38	204
3583	0	256	3484	41	202
3839	0	256	3772	44	204
4095	0	256	4012	47	202
0	256	256	23	214	205
256	256	256	232	219	207
512	256	256	457	223	208
768	256	256	696	225	206
1024	256	256	937	229	207
1280	256	256	1171	231	207
1536	256	256	1426	235	205
1792	256	256	1690	240	207
2048	256	256	1936	241	204
2303	256	256	2190	245	205
2559	256	256	2455	249	205
2815	256	256	2702	250	205
3071	256	256	2968	254	204
3327	256	256	3221	258	205
3583	256	256	3509	260	204
3839	256	256	3795	264	203
4095	256	256	4036	268	205
0	512	256	37	444	206
256	512	256	246	452	208
512	512	256	469	454	206
768	512	256	710	459	207
1024	512	256	947	460	207
1280	512	256	1192	464	206
1536	512	256	1446	469	208
1792	512	256	1704	473	206
2048	512	256	1955	476	207
2303	512	256	2207	480	206
2559	512	256	2467	485	205
